ts	iface	rx_bytes	tx_bytes
1787803444.188421185	s4-eth12	1632	5079
1787803444.188421185	s4-eth13	1632	5079
1787803444.188421185	s4-eth14	1632	5079
1787803444.188421185	s4-eth15	5581	294764674
1787803444.188421185	s4-eth16	1632	5079
1787803444.188421185	s4-eth17	1632	4989
1787803444.188421185	s4-eth18	1632	5079
1787803444.188421185	s4-eth19	5722	59224464
1787803444.188421185	s4-eth2	11825	11825
1787803444.188421185	s4-eth20	1632	5079
1787803444.188421185	s4-eth21	1632	5079
1787803444.188421185	s4-eth22	1632	5199
1787803444.188421185	s4-eth23	5662	296058354
1787803444.188421185	s4-eth24	1632	5079
1787803444.188421185	s4-eth25	1632	5079
1787803444.188421185	s4-eth26	1542	5079
1787803444.188421185	s4-eth27	5446	296046733
1787803444.188421185	s4-eth28	1632	5079
1787803444.188421185	s4-eth29	1632	5079
1787803444.188421185	s4-eth3	5593	58982069
1787803444.188421185	s4-eth30	1632	5079
1787803444.188421185	s4-eth31	5420	296057918
1787803444.188421185	s4-eth32	1632	5079
1787803444.188421185	s4-eth33	1632	5079
1787803444.188421185	s4-eth34	1632	5079
1787803444.188421185	s4-eth4	1632	5079
1787803444.188421185	s4-eth5	1632	5079
1787803444.188421185	s4-eth6	1632	4875
1787803444.188421185	s4-eth7	5456	294803527
1787803444.188421185	s4-eth8	1632	5079
1787803444.188421185	s4-eth9	1632	5079
1787803444.188421185	s5-eth1	4143444607	43148
1787803444.188421185	s5-eth2	947653651	2055521751
1787803444.188421185	s5-eth3	11825	9612
1787803444.188421185	s5-eth4	43828	3003166439
1787803444.188421185	s6-eth1	11825	9592
1787803444.188421185	s6-eth2	11825	11825
1787803444.188421185	s6-eth3	11825	9592
1787803444.188421185	s6-eth4	12083	11825
1787803444.188421185	s7-eth1	947654610	2045611762
1787803444.188421185	s7-eth2	43330	1890940527
1787803444.188421185	s7-eth3	9795	11825
1787803444.188421185	s7-eth4	2997541455	43570
1787803444.188421185	s8-eth1	11825	9795
1787803444.188421185	s8-eth2	11825	11825
1787803444.188421185	s8-eth3	11825	11825
1787803444.188421185	s8-eth4	12083	11825
1787803444.188421185	s9-eth1	9612	11825
1787803444.188421185	s9-eth2	9592	11825
1787803444.188421185	s9-eth3	11825	9795
1787803444.188421185	s9-eth4	11825	11825
1787803446.543083434	s10-eth1	3003166439	43828
1787803446.543083434	s10-eth2	11825	12083
1787803446.543083434	s10-eth3	43570	2997541455
1787803446.543083434	s10-eth4	11825	12083
1787803446.543083434	s1-eth1	43148	4143444607
1787803446.543083434	s1-eth10	1632	5079
1787803446.543083434	s1-eth11	296132068	9258
1787803446.543083434	s1-eth12	1632	5079
1787803446.543083434	s1-eth13	1632	5184
1787803446.543083434	s1-eth14	1632	5079
1787803446.543083434	s1-eth15	296131773	9183
1787803446.543083434	s1-eth16	1632	5079
1787803446.543083434	s1-eth17	1632	5079
1787803446.543083434	s1-eth18	1632	5079
1787803446.543083434	s1-eth19	1184496639	8909
1787803446.543083434	s1-eth2	9592	11825
1787803446.543083434	s1-eth20	1632	5079
1787803446.543083434	s1-eth21	1632	5079
1787803446.543083434	s1-eth22	1632	5079
1787803446.543083434	s1-eth23	296132474	8907
1787803446.543083434	s1-eth24	1632	5079
1787803446.543083434	s1-eth25	1632	5079
1787803446.543083434	s1-eth26	1632	5079
1787803446.543083434	s1-eth27	296131119	8974
1787803446.543083434	s1-eth28	1632	5079
1787803446.543083434	s1-eth29	1632	5079
1787803446.543083434	s1-eth3	1184501112	8899
1787803446.543083434	s1-eth30	1632	5079
1787803446.543083434	s1-eth31	296132491	8895
1787803446.543083434	s1-eth32	1632	5079
1787803446.543083434	s1-eth33	1632	5079
1787803446.543083434	s1-eth34	1632	5079
1787803446.543083434	s1-eth4	1632	5079
1787803446.543083434	s1-eth5	1632	5079
1787803446.543083434	s1-eth6	1632	5079
1787803446.543083434	s1-eth7	296132854	9028
1787803446.543083434	s1-eth8	1632	5079
1787803446.543083434	s1-eth9	1632	5079
1787803446.543083434	s2-eth1	2055521751	947653651
1787803446.543083434	s2-eth10	1632	5079
1787803446.543083434	s2-eth11	296132630	9038
1787803446.543083434	s2-eth12	1632	5079
1787803446.543083434	s2-eth13	1632	5079
1787803446.543083434	s2-eth14	1632	5079
1787803446.543083434	s2-eth15	296132569	8961
1787803446.543083434	s2-eth16	1632	5079
1787803446.543083434	s2-eth17	1632	5079
1787803446.543083434	s2-eth18	1632	5079
1787803446.543083434	s2-eth19	5462	1172517066
1787803446.543083434	s2-eth2	11825	11825
1787803446.543083434	s2-eth20	1632	5079
1787803446.543083434	s2-eth21	1632	5079
1787803446.543083434	s2-eth22	1632	5079
1787803446.543083434	s2-eth23	5460	293876307
1787803446.543083434	s2-eth24	1632	5079
1787803446.543083434	s2-eth25	1632	5079
1787803446.543083434	s2-eth26	1632	5079
1787803446.543083434	s2-eth27	5527	293903792
1787803446.543083434	s2-eth28	1632	5079
1787803446.543083434	s2-eth29	1632	4860
1787803446.543083434	s2-eth3	59235298	9040
1787803446.543083434	s2-eth30	1632	5079
1787803446.543083434	s2-eth31	5448	293883534
1787803446.543083434	s2-eth32	1632	5079
1787803446.543083434	s2-eth33	1632	5079
1787803446.543083434	s2-eth34	1632	5079
1787803446.543083434	s2-eth4	1632	5079
1787803446.543083434	s2-eth5	1632	5079
1787803446.543083434	s2-eth6	1632	5079
1787803446.543083434	s2-eth7	296132488	8684
1787803446.543083434	s2-eth8	1632	5079
1787803446.543083434	s2-eth9	1632	5079
1787803446.543083434	s3-eth1	2045611762	947654610
1787803446.543083434	s3-eth10	1632	4876
1787803446.543083434	s3-eth11	5811	292275281
1787803446.543083434	s3-eth12	1632	5079
1787803446.543083434	s3-eth13	1632	5079
1787803446.543083434	s3-eth14	1632	5079
1787803446.543083434	s3-eth15	5736	292403324
1787803446.543083434	s3-eth16	1632	5079
1787803446.543083434	s3-eth17	1632	5079
1787803446.543083434	s3-eth18	1632	5079
1787803446.543083434	s3-eth19	59235437	9036
1787803446.543083434	s3-eth2	9795	11825
1787803446.543083434	s3-eth20	1632	5079
1787803446.543083434	s3-eth21	1632	5079
1787803446.543083434	s3-eth22	1632	5079
1787803446.543083434	s3-eth23	296132775	9109
1787803446.543083434	s3-eth24	1632	5079
1787803446.543083434	s3-eth25	1632	5079
1787803446.543083434	s3-eth26	1632	5079
1787803446.543083434	s3-eth27	296132690	8893
1787803446.543083434	s3-eth28	1632	5079
1787803446.543083434	s3-eth29	1632	5079
1787803446.543083434	s3-eth3	5452	1166476675
1787803446.543083434	s3-eth30	1632	5079
1787803446.543083434	s3-eth31	296132429	8957
1787803446.543083434	s3-eth32	1632	5079
1787803446.543083434	s3-eth33	1632	5079
1787803446.543083434	s3-eth34	1632	5009
1787803446.543083434	s3-eth4	1632	5079
1787803446.543083434	s3-eth5	1632	5079
1787803446.543083434	s3-eth6	1632	5079
1787803446.543083434	s3-eth7	5581	292322211
1787803446.543083434	s3-eth8	1632	5079
1787803446.543083434	s3-eth9	1632	5079
1787803446.543083434	s4-eth1	1890940527	43330
1787803446.543083434	s4-eth10	1632	5079
1787803446.543083434	s4-eth11	5591	294688309
1787803446.543083434	s4-eth12	1632	5079
1787803446.543083434	s4-eth13	1632	5079
1787803446.543083434	s4-eth14	1632	5079
1787803446.543083434	s4-eth15	5581	294764674
1787803446.543083434	s4-eth16	1632	5079
1787803446.543083434	s4-eth17	1632	4989
1787803446.543083434	s4-eth18	1632	5079
1787803446.543083434	s4-eth19	5722	59224464
1787803446.543083434	s4-eth2	11825	11825
1787803446.543083434	s4-eth20	1632	5079
1787803446.543083434	s4-eth21	1632	5079
1787803446.543083434	s4-eth22	1632	5199
1787803446.543083434	s4-eth23	5662	296058354
1787803446.543083434	s4-eth24	1632	5079
1787803446.543083434	s4-eth25	1632	5079
1787803446.543083434	s4-eth26	1542	5079
1787803446.543083434	s4-eth27	5446	296046733
1787803446.543083434	s4-eth28	1632	5079
1787803446.543083434	s4-eth29	1632	5079
1787803446.543083434	s4-eth3	5593	58982069
1787803446.543083434	s4-eth30	1632	5079
1787803446.543083434	s4-eth31	5420	296057918
1787803446.543083434	s4-eth32	1632	5079
1787803446.543083434	s4-eth33	1632	5079
1787803446.543083434	s4-eth34	1632	5079
1787803446.543083434	s4-eth4	1632	5079
1787803446.543083434	s4-eth5	1632	5079
1787803446.543083434	s4-eth6	1632	4875
1787803446.543083434	s4-eth7	5456	294803527
1787803446.543083434	s4-eth8	1632	5079
1787803446.543083434	s4-eth9	1632	5079
1787803446.543083434	s5-eth1	4143444607	43148
1787803446.543083434	s5-eth2	947653651	2055521751
1787803446.543083434	s5-eth3	11825	9612
1787803446.543083434	s5-eth4	43828	3003166439
1787803446.543083434	s6-eth1	11825	9592
1787803446.543083434	s6-eth2	11825	11825
1787803446.543083434	s6-eth3	11825	9592
1787803446.543083434	s6-eth4	12083	11825
1787803446.543083434	s7-eth1	947654610	2045611762
1787803446.543083434	s7-eth2	43330	1890940527
1787803446.543083434	s7-eth3	9795	11825
1787803446.543083434	s7-eth4	2997541455	43570
1787803446.543083434	s8-eth1	11825	9795
1787803446.543083434	s8-eth2	11825	11825
1787803446.543083434	s8-eth3	11825	11825
1787803446.543083434	s8-eth4	12083	11825
1787803446.543083434	s9-eth1	9612	11825
1787803446.543083434	s9-eth2	9592	11825
1787803446.543083434	s9-eth3	11825	9795
1787803446.543083434	s9-eth4	11825	11825
1787803448.828758719	s10-eth1	3003166439	43828
1787803448.828758719	s10-eth2	11825	12083
1787803448.828758719	s10-eth3	43570	2997541455
1787803448.828758719	s10-eth4	11825	12083
1787803448.828758719	s1-eth1	43148	4143444607
1787803448.828758719	s1-eth10	1632	5079
1787803448.828758719	s1-eth11	296132068	9258
1787803448.828758719	s1-eth12	1632	5079
1787803448.828758719	s1-eth13	1632	5184
1787803448.828758719	s1-eth14	1632	5079
1787803448.828758719	s1-eth15	296131773	9183
1787803448.828758719	s1-eth16	1632	5079
1787803448.828758719	s1-eth17	1632	5079
1787803448.828758719	s1-eth18	1632	5079
1787803448.828758719	s1-eth19	1184496639	8909
1787803448.828758719	s1-eth2	9592	11825
1787803448.828758719	s1-eth20	1632	5079
1787803448.828758719	s1-eth21	1632	5079
1787803448.828758719	s1-eth22	1632	5079
1787803448.828758719	s1-eth23	296132474	8907
1787803448.828758719	s1-eth24	1632	5079
1787803448.828758719	s1-eth25	1632	5079
1787803448.828758719	s1-eth26	1632	5079
1787803448.828758719	s1-eth27	296131119	8974
1787803448.828758719	s1-eth28	1632	5079
1787803448.828758719	s1-eth29	1632	5079
1787803448.828758719	s1-eth3	1184501112	8899
1787803448.828758719	s1-eth30	1632	5079
1787803448.828758719	s1-eth31	296132491	8895
1787803448.828758719	s1-eth32	1632	5079
1787803448.828758719	s1-eth33	1632	5079
1787803448.828758719	s1-eth34	1632	5079
1787803448.828758719	s1-eth4	1632	5079
1787803448.828758719	s1-eth5	1632	5079
1787803448.828758719	s1-eth6	1632	5079
1787803448.828758719	s1-eth7	296132854	9028
1787803448.828758719	s1-eth8	1632	5079
1787803448.828758719	s1-eth9	1632	5079
1787803448.828758719	s2-eth1	2055521751	947653651
1787803448.828758719	s2-eth10	1632	5079
1787803448.828758719	s2-eth11	296132630	9038
1787803448.828758719	s2-eth12	1632	5079
1787803448.828758719	s2-eth13	1632	5079
1787803448.828758719	s2-eth14	1632	5079
1787803448.828758719	s2-eth15	296132569	8961
1787803448.828758719	s2-eth16	1632	5079
1787803448.828758719	s2-eth17	1632	5079
1787803448.828758719	s2-eth18	1632	5079
1787803448.828758719	s2-eth19	5462	1172517066
1787803448.828758719	s2-eth2	11825	11825
1787803448.828758719	s2-eth20	1632	5079
1787803448.828758719	s2-eth21	1632	5079
1787803448.828758719	s2-eth22	1632	5079
1787803448.828758719	s2-eth23	5460	293876307
1787803448.828758719	s2-eth24	1632	5079
1787803448.828758719	s2-eth25	1632	5079
1787803448.828758719	s2-eth26	1632	5079
1787803448.828758719	s2-eth27	5527	293903792
1787803448.828758719	s2-eth28	1632	5079
1787803448.828758719	s2-eth29	1632	4860
1787803448.828758719	s2-eth3	59235298	9040
1787803448.828758719	s2-eth30	1632	5079
1787803448.828758719	s2-eth31	5448	293883534
1787803448.828758719	s2-eth32	1632	5079
1787803448.828758719	s2-eth33	1632	5079
1787803448.828758719	s2-eth34	1632	5079
1787803448.828758719	s2-eth4	1632	5079
1787803448.828758719	s2-eth5	1632	5079
1787803448.828758719	s2-eth6	1632	5079
1787803448.828758719	s2-eth7	296132488	8684
1787803448.828758719	s2-eth8	1632	5079
1787803448.828758719	s2-eth9	1632	5079
1787803448.828758719	s3-eth1	2045611762	947654610
1787803448.828758719	s3-eth10	1632	4876
1787803448.828758719	s3-eth11	5811	292275281
1787803448.828758719	s3-eth12	1632	5079
1787803448.828758719	s3-eth13	1632	5079
1787803448.828758719	s3-eth14	1632	5079
1787803448.828758719	s3-eth15	5736	292403324
1787803448.828758719	s3-eth16	1632	5079
1787803448.828758719	s3-eth17	1632	5079
1787803448.828758719	s3-eth18	1632	5079
1787803448.828758719	s3-eth19	59235437	9036
1787803448.828758719	s3-eth2	9795	11825
1787803448.828758719	s3-eth20	1632	5079
1787803448.828758719	s3-eth21	1632	5079
1787803448.828758719	s3-eth22	1632	5079
1787803448.828758719	s3-eth23	296132775	9109
1787803448.828758719	s3-eth24	1632	5079
1787803448.828758719	s3-eth25	1632	5079
1787803448.828758719	s3-eth26	1632	5079
1787803448.828758719	s3-eth27	296132690	8893
1787803448.828758719	s3-eth28	1632	5079
1787803448.828758719	s3-eth29	1632	5079
1787803448.828758719	s3-eth3	5452	1166476675
1787803448.828758719	s3-eth30	1632	5079
1787803448.828758719	s3-eth31	296132429	8957
1787803448.828758719	s3-eth32	1632	5079
1787803448.828758719	s3-eth33	1632	5079
1787803448.828758719	s3-eth34	1632	5009
1787803448.828758719	s3-eth4	1632	5079
1787803448.828758719	s3-eth5	1632	5079
1787803448.828758719	s3-eth6	1632	5079
1787803448.828758719	s3-eth7	5581	292322211
1787803448.828758719	s3-eth8	1632	5079
1787803448.828758719	s3-eth9	1632	5079
1787803448.828758719	s4-eth1	1890940527	43330
1787803448.828758719	s4-eth10	1632	5079
1787803448.828758719	s4-eth11	5591	294688309
1787803448.828758719	s4-eth12	1632	5079
1787803448.828758719	s4-eth13	1632	5079
1787803448.828758719	s4-eth14	1632	5079
1787803448.828758719	s4-eth15	5581	294764674
1787803448.828758719	s4-eth16	1632	5079
1787803448.828758719	s4-eth17	1632	4989
1787803448.828758719	s4-eth18	1632	5079
1787803448.828758719	s4-eth19	5722	59224464
1787803448.828758719	s4-eth2	11825	11825
1787803448.828758719	s4-eth20	1632	5079
1787803448.828758719	s4-eth21	1632	5079
1787803448.828758719	s4-eth22	1632	5199
1787803448.828758719	s4-eth23	5662	296058354
1787803448.828758719	s4-eth24	1632	5079
1787803448.828758719	s4-eth25	1632	5079
1787803448.828758719	s4-eth26	1542	5079
1787803448.828758719	s4-eth27	5446	296046733
1787803448.828758719	s4-eth28	1632	5079
1787803448.828758719	s4-eth29	1632	5079
1787803448.828758719	s4-eth3	5593	58982069
1787803448.828758719	s4-eth30	1632	5079
1787803448.828758719	s4-eth31	5420	296057918
1787803448.828758719	s4-eth32	1632	5079
1787803448.828758719	s4-eth33	1632	5079
1787803448.828758719	s4-eth34	1632	5079
1787803448.828758719	s4-eth4	1632	5079
1787803448.828758719	s4-eth5	1632	5079
1787803448.828758719	s4-eth6	1632	4875
1787803448.828758719	s4-eth7	5456	294803527
1787803448.828758719	s4-eth8	1632	5079
1787803448.828758719	s4-eth9	1632	5079
1787803448.828758719	s5-eth1	4143444607	43148
1787803448.828758719	s5-eth2	947653651	2055521751
1787803448.828758719	s5-eth3	11825	9612
1787803448.828758719	s5-eth4	43828	3003166439
1787803448.828758719	s6-eth1	11825	9592
1787803448.828758719	s6-eth2	11825	11825
1787803448.828758719	s6-eth3	11825	9592
1787803448.828758719	s6-eth4	12083	11825
1787803448.828758719	s7-eth1	947654610	2045611762
1787803448.828758719	s7-eth2	43330	1890940527
1787803448.828758719	s7-eth3	9795	11825
1787803448.828758719	s7-eth4	2997541455	43570
1787803448.828758719	s8-eth1	11825	9795
1787803448.828758719	s8-eth2	11825	11825
1787803448.828758719	s8-eth3	11825	11825
1787803448.828758719	s8-eth4	12083	11825
1787803448.828758719	s9-eth1	9612	11825
1787803448.828758719	s9-eth2	9592	11825
1787803448.828758719	s9-eth3	11825	9795
1787803448.828758719	s9-eth4	11825	11825
1787803451.220823103	s10-eth1	3003166466	43856
1787803451.220823103	s10-eth2	11852	12111
1787803451.220823103	s10-eth3	43597	2997541483
1787803451.220823103	s10-eth4	11852	12111
1787803451.220823103	s1-eth1	43175	4143444634
1787803451.220823103	s1-eth10	1632	5079
1787803451.220823103	s1-eth11	296132068	9258
1787803451.220823103	s1-eth12	1632	5079
1787803451.220823103	s1-eth13	1632	5184
1787803451.220823103	s1-eth14	1632	5079
1787803451.220823103	s1-eth15	296131773	9183
1787803451.220823103	s1-eth16	1632	5079
1787803451.220823103	s1-eth17	1632	5079
1787803451.220823103	s1-eth18	1632	5079
1787803451.220823103	s1-eth19	1184496639	8909
1787803451.220823103	s1-eth2	9619	11852
1787803451.220823103	s1-eth20	1632	5079
1787803451.220823103	s1-eth21	1632	5079
1787803451.220823103	s1-eth22	1632	5079
1787803451.220823103	s1-eth23	296132474	8907
1787803451.220823103	s1-eth24	1632	5079
1787803451.220823103	s1-eth25	1632	5079
1787803451.220823103	s1-eth26	1632	5079
1787803451.220823103	s1-eth27	296131119	8974
1787803451.220823103	s1-eth28	1632	5079
1787803451.220823103	s1-eth29	1632	5079
1787803451.220823103	s1-eth3	1184501112	8899
1787803451.220823103	s1-eth30	1632	5079
1787803451.220823103	s1-eth31	296132491	8895
1787803451.220823103	s1-eth32	1632	5079
1787803451.220823103	s1-eth33	1632	5079
1787803451.220823103	s1-eth34	1632	5079
1787803451.220823103	s1-eth4	1632	5079
1787803451.220823103	s1-eth5	1632	5079
1787803451.220823103	s1-eth6	1632	5079
1787803451.220823103	s1-eth7	296132854	9028
1787803451.220823103	s1-eth8	1632	5079
1787803451.220823103	s1-eth9	1632	5079
1787803451.220823103	s2-eth1	2055521778	947653678
1787803451.220823103	s2-eth10	1632	5079
1787803451.220823103	s2-eth11	296132630	9038
1787803451.220823103	s2-eth12	1632	5079
1787803451.220823103	s2-eth13	1632	5079
1787803451.220823103	s2-eth14	1632	5079
1787803451.220823103	s2-eth15	296132569	8961
1787803451.220823103	s2-eth16	1632	5079
1787803451.220823103	s2-eth17	1632	5079
1787803451.220823103	s2-eth18	1632	5079
1787803451.220823103	s2-eth19	5462	1172517066
1787803451.220823103	s2-eth2	11852	11852
1787803451.220823103	s2-eth20	1632	5079
1787803451.220823103	s2-eth21	1632	5079
1787803451.220823103	s2-eth22	1632	5079
1787803451.220823103	s2-eth23	5460	293876307
1787803451.220823103	s2-eth24	1632	5079
1787803451.220823103	s2-eth25	1632	5079
1787803451.220823103	s2-eth26	1632	5079
1787803451.220823103	s2-eth27	5527	293903792
1787803451.220823103	s2-eth28	1632	5079
1787803451.220823103	s2-eth29	1632	4860
1787803451.220823103	s2-eth3	59235298	9040
1787803451.220823103	s2-eth30	1632	5079
1787803451.220823103	s2-eth31	5448	293883534
1787803451.220823103	s2-eth32	1632	5079
1787803451.220823103	s2-eth33	1632	5079
1787803451.220823103	s2-eth34	1632	5079
1787803451.220823103	s2-eth4	1632	5079
1787803451.220823103	s2-eth5	1632	5079
1787803451.220823103	s2-eth6	1632	5079
1787803451.220823103	s2-eth7	296132488	8684
1787803451.220823103	s2-eth8	1632	5079
1787803451.220823103	s2-eth9	1632	5079
1787803451.220823103	s3-eth1	2045611789	947654637
1787803451.220823103	s3-eth10	1632	4876
1787803451.220823103	s3-eth11	5811	292275281
1787803451.220823103	s3-eth12	1632	5079
1787803451.220823103	s3-eth13	1632	5079
1787803451.220823103	s3-eth14	1632	5079
1787803451.220823103	s3-eth15	5736	292403324
1787803451.220823103	s3-eth16	1632	5079
1787803451.220823103	s3-eth17	1632	5079
1787803451.220823103	s3-eth18	1632	5079
1787803451.220823103	s3-eth19	59235437	9036
1787803451.220823103	s3-eth2	9822	11852
1787803451.220823103	s3-eth20	1632	5079
1787803451.220823103	s3-eth21	1632	5079
1787803451.220823103	s3-eth22	1632	5079
1787803451.220823103	s3-eth23	296132775	9109
1787803451.220823103	s3-eth24	1632	5079
1787803451.220823103	s3-eth25	1632	5079
1787803451.220823103	s3-eth26	1632	5079
1787803451.220823103	s3-eth27	296132690	8893
1787803451.220823103	s3-eth28	1632	5079
1787803451.220823103	s3-eth29	1632	5079
1787803451.220823103	s3-eth3	5452	1166476675
1787803451.220823103	s3-eth30	1632	5079
1787803451.220823103	s3-eth31	296132429	8957
1787803451.220823103	s3-eth32	1632	5079
1787803451.220823103	s3-eth33	1632	5079
1787803451.220823103	s3-eth34	1632	5009
1787803451.220823103	s3-eth4	1632	5079
1787803451.220823103	s3-eth5	1632	5079
1787803451.220823103	s3-eth6	1632	5079
1787803451.220823103	s3-eth7	5581	292322211
1787803451.220823103	s3-eth8	1632	5079
1787803451.220823103	s3-eth9	1632	5079
1787803451.220823103	s4-eth1	1890940554	43357
1787803451.220823103	s4-eth10	1632	5079
1787803451.220823103	s4-eth11	5591	294688309
1787803451.220823103	s4-eth12	1632	5079
1787803451.220823103	s4-eth13	1632	5079
1787803451.220823103	s4-eth14	1632	5079
1787803451.220823103	s4-eth15	5581	294764674
1787803451.220823103	s4-eth16	1632	5079
1787803451.220823103	s4-eth17	1632	4989
1787803451.220823103	s4-eth18	1632	5079
1787803451.220823103	s4-eth19	5722	59224464
1787803451.220823103	s4-eth2	11852	11852
1787803451.220823103	s4-eth20	1632	5079
1787803451.220823103	s4-eth21	1632	5079
1787803451.220823103	s4-eth22	1632	5199
1787803451.220823103	s4-eth23	5662	296058354
1787803451.220823103	s4-eth24	1632	5079
1787803451.220823103	s4-eth25	1632	5079
1787803451.220823103	s4-eth26	1542	5079
1787803451.220823103	s4-eth27	5446	296046733
1787803451.220823103	s4-eth28	1632	5079
1787803451.220823103	s4-eth29	1632	5079
1787803451.220823103	s4-eth3	5593	58982069
1787803451.220823103	s4-eth30	1632	5079
1787803451.220823103	s4-eth31	5420	296057918
1787803451.220823103	s4-eth32	1632	5079
1787803451.220823103	s4-eth33	1632	5079
1787803451.220823103	s4-eth34	1632	5079
1787803451.220823103	s4-eth4	1632	5079
1787803451.220823103	s4-eth5	1632	5079
1787803451.220823103	s4-eth6	1632	4875
1787803451.220823103	s4-eth7	5456	294803527
1787803451.220823103	s4-eth8	1632	5079
1787803451.220823103	s4-eth9	1632	5079
1787803451.220823103	s5-eth1	4143444634	43175
1787803451.220823103	s5-eth2	947653678	2055521778
1787803451.220823103	s5-eth3	11852	9639
